Date,SPY,TSLA,FB,AAPL,MSFT,MCD,GOOG,AMZN,IWM,QQQ,TLT,CSCO,JNJ,KO,PEP,XOM,CVX,VZ,T,HD,WMT,JPM,C,GS,NFLX,AMD,INTC,MU,UNH,CI,BA,HD.1,BAC,SBUX,BABA
5/10/2019,288.10,239.52,188.34,197.18,127.13,199.99,1164.27,1889.98,156.62,185.00,124.75,53.36,139.05,48.19,128.01,76.56,121.99,56.91,30.62,194.58,101.91,112.51,67.90,202.05,361.04,27.96,46.20,38.94,240.59,158.44,354.67,194.58,29.58,78.42,178.00
5/13/2019,280.86,227.01,181.54,185.72,123.35,199.03,1132.03,1822.68,151.63,178.58,125.73,51.30,137.20,48.05,127.16,75.71,120.44,56.75,30.47,190.34,99.89,109.45,64.38,194.97,345.26,26.24,44.76,37.38,239.55,157.32,337.37,190.34,28.25,76.68,170.01
5/14/2019,283.40,232.31,180.73,188.66,124.73,198.01,1120.44,1840.12,153.54,180.54,125.36,52.02,136.82,48.69,127.41,75.81,121.64,56.55,31.09,191.62,100.29,110.32,65.26,196.28,345.61,27.32,45.17,38.51,236.43,155.29,343.04,191.62,28.62,77.06,174.84
5/15/2019,285.06,231.95,186.27,190.92,126.02,199.07,1164.21,1871.15,154.04,183.09,126.13,52.44,136.91,49.18,129.35,76.37,122.14,56.81,31.25,191.76,99.88,109.90,64.87,196.40,354.99,27.58,45.62,38.41,236.08,155.27,345.64,191.76,28.29,77.76,177.60
5/16/2019,287.70,228.33,186.99,190.08,128.93,199.99,1178.98,1907.57,155.00,184.93,125.71,55.93,138.21,49.58,130.27,76.36,120.80,57.38,31.62,192.38,101.31,111.31,65.98,199.14,359.31,28.01,45.53,37.31,236.79,153.79,353.81,192.38,28.59,78.90,175.57
5/17/2019,285.84,211.03,185.30,189.00,128.07,199.22,1162.30,1869.00,152.84,183.04,125.99,56.35,138.61,49.20,130.51,75.91,120.52,58.09,31.80,192.58,100.86,110.77,65.07,197.43,354.45,27.50,44.89,36.06,241.38,154.86,355.02,192.58,28.40,78.91,169.57
5/20/2019,283.95,205.36,182.72,183.09,126.22,198.99,1138.85,1858.97,151.78,179.95,125.73,56.01,138.42,48.85,129.99,75.90,120.84,59.01,32.19,190.95,101.52,111.35,64.96,197.24,348.11,26.68,43.56,34.62,245.99,153.67,352.79,190.95,28.40,76.66,160.65
5/21/2019,286.51,205.08,184.82,186.60,126.90,199.84,1149.63,1857.52,153.82,181.83,125.53,56.52,138.12,48.60,129.05,76.25,121.34,59.50,32.41,191.45,101.12,111.73,66.08,199.11,354.27,27.35,44.46,35.64,249.94,154.66,358.75,191.45,28.69,77.53,163.43
5/22/2019,285.63,192.73,185.32,182.78,127.67,199.96,1151.42,1859.68,152.53,181.02,126.25,55.69,138.76,49.65,130.07,75.56,120.57,59.25,32.28,188.91,102.23,110.82,64.66,195.52,359.73,27.41,44.00,34.73,249.34,152.83,352.78,188.91,28.49,77.25,158.83
5/23/2019,282.14,195.49,180.87,179.66,126.18,198.97,1140.77,1815.48,149.39,178.25,127.67,54.19,139.79,49.85,129.97,73.79,117.87,58.87,32.14,192.00,101.86,108.64,63.90,191.97,352.21,26.36,44.53,33.82,246.50,150.01,350.55,192.00,27.76,76.41,156.00
5/24/2019,282.78,190.63,181.06,178.97,126.24,197.77,1133.47,1823.28,150.79,178.16,127.78,54.37,138.85,49.61,129.50,74.10,118.71,59.32,32.27,193.59,102.67,109.71,64.39,193.00,354.39,26.44,44.57,34.00,247.63,149.48,354.90,193.59,28.18,76.15,155.00
5/28/2019,280.15,188.70,184.31,178.23,126.16,196.67,1134.15,1836.43,149.59,177.49,128.70,53.93,137.07,49.10,127.63,72.61,118.31,58.73,31.93,191.55,102.42,108.52,63.79,189.44,355.06,29.05,43.57,32.94,242.06,146.49,354.88,191.55,27.90,75.70,154.81
5/29/2019,278.27,189.86,182.19,177.38,124.94,196.02,1116.46,1819.19,148.34,176.03,129.09,53.18,131.33,48.61,128.17,72.16,116.77,58.18,31.91,189.99,102.12,108.22,63.71,188.05,349.19,28.09,44.23,33.29,242.40,148.41,348.80,189.99,27.75,75.28,152.48
5/30/2019,279.03,188.22,183.01,178.30,125.73,199.24,1117.95,1816.32,147.93,176.77,130.20,53.57,132.11,49.25,128.61,71.97,115.38,56.83,31.86,191.08,102.19,107.06,63.61,187.37,351.85,28.03,44.73,33.32,243.50,147.99,349.87,191.08,27.16,76.17,151.07
5/31/2019,275.27,185.16,177.47,175.07,123.68,198.27,1103.63,1775.07,145.86,173.95,131.83,52.03,131.15,49.13,128.00,70.77,113.85,54.35,30.58,189.85,101.44,105.96,62.15,182.49,343.28,27.41,44.04,32.61,241.80,148.02,341.61,189.85,26.60,76.06,149.26
6/3/2019,274.57,178.97,164.15,173.30,119.84,198.78,1036.23,1692.69,146.37,170.12,132.44,51.78,131.44,49.98,128.98,71.88,115.99,56.38,31.09,189.57,101.96,106.46,62.61,183.19,336.63,27.58,43.46,32.69,236.56,150.41,338.89,189.57,26.68,76.22,149.91
6/4/2019,280.53,193.60,167.50,179.64,123.16,199.63,1053.05,1729.56,150.16,174.91,130.93,53.23,133.73,50.00,129.07,73.59,117.30,56.22,31.48,195.25,102.56,109.74,65.88,189.88,353.40,29.57,44.79,34.49,240.76,154.05,344.62,195.25,27.92,78.52,154.15
6/5/2019,282.96,196.59,168.17,182.54,125.83,200.13,1042.22,1738.50,150.19,176.21,130.19,54.75,134.38,50.78,131.39,72.98,117.65,57.03,31.68,196.69,104.42,110.13,65.78,188.44,355.73,29.50,44.55,33.34,242.77,153.81,348.75,196.69,27.91,79.96,151.65
6/6/2019,284.80,205.95,168.33,185.22,127.82,203.05,1044.34,1754.36,149.80,177.61,130.61,55.10,136.68,51.40,131.98,74.31,120.68,57.54,32.10,197.17,105.11,110.37,66.47,189.81,357.13,31.82,45.10,33.47,241.82,153.72,350.64,197.17,27.88,81.40,151.50
6/7/2019,287.65,204.50,173.35,190.15,131.40,205.48,1066.04,1804.03,150.86,181.04,131.74,55.93,138.55,51.49,133.47,74.58,121.48,57.24,32.49,197.30,106.06,109.16,65.69,189.81,360.87,32.41,46.03,33.99,246.77,157.47,353.70,197.30,27.53,82.48,154.23
6/10/2019,288.97,212.88,174.82,192.58,132.60,201.30,1080.38,1860.63,151.75,183.15,130.50,56.42,139.02,51.38,133.59,74.91,122.29,56.15,31.93,198.05,107.52,110.34,67.12,194.12,352.01,33.23,46.80,34.94,248.14,156.55,353.80,198.05,28.07,81.93,159.85
6/11/2019,288.90,217.10,178.10,194.81,132.10,203.26,1078.72,1863.70,151.30,183.40,130.58,57.11,139.78,51.33,133.20,74.84,121.17,56.83,32.11,198.01,107.94,110.68,67.88,194.73,351.27,32.41,46.85,34.84,245.87,156.36,349.33,198.01,28.24,82.37,162.65
6/12/2019,288.39,209.26,175.04,194.19,131.49,204.93,1077.03,1855.32,151.47,182.34,130.68,55.86,141.68,51.64,133.14,74.03,120.19,57.36,32.18,198.94,108.82,109.27,66.81,190.22,345.56,32.18,46.32,32.96,244.50,156.07,347.03,198.94,27.95,82.93,160.04
6/13/2019,289.58,213.91,177.47,194.15,132.32,204.49,1088.77,1870.30,153.07,183.42,131.13,56.17,140.71,51.13,132.94,74.68,120.91,57.62,32.29,202.35,108.65,109.54,67.08,191.45,343.43,31.39,46.70,33.38,244.96,158.11,348.86,202.35,27.94,83.35,160.33
6/14/2019,289.26,214.92,181.33,192.74,132.45,205.29,1085.35,1869.67,151.73,182.64,131.46,54.75,140.09,51.31,132.73,74.35,120.81,58.28,32.35,205.77,109.07,109.82,67.48,191.66,339.73,30.36,46.19,32.66,245.37,158.41,347.16,205.77,28.04,84.24,158.10
6/17/2019,289.37,225.03,189.01,193.89,132.85,203.81,1092.50,1886.03,152.24,183.74,131.69,55.40,139.44,50.87,132.52,75.09,121.39,57.63,32.30,206.98,109.16,109.22,66.54,190.83,350.62,29.20,46.13,32.43,245.97,159.11,354.90,206.98,27.93,83.02,159.91
6/18/2019,292.40,224.74,188.47,198.45,135.16,204.51,1103.60,1901.37,154.01,186.41,132.35,56.05,140.23,50.64,132.06,75.74,122.93,57.33,32.44,207.48,109.65,110.71,67.98,194.98,357.12,30.45,47.37,34.29,245.70,159.84,373.96,207.48,28.62,82.92,165.51
6/19/2019,293.06,226.43,187.48,197.87,135.69,204.55,1102.33,1908.79,154.56,187.11,132.54,56.13,140.45,51.12,132.85,75.32,122.89,57.63,32.41,207.94,109.62,109.91,67.59,195.64,363.52,30.50,47.07,33.94,250.19,160.20,368.56,207.94,28.32,83.81,165.46
6/20/2019,295.86,219.62,189.53,199.46,136.95,205.12,1111.42,1918.19,155.29,188.85,132.89,57.41,142.21,51.66,134.16,76.61,124.28,57.34,32.54,211.25,110.32,110.19,68.10,195.70,365.21,30.01,47.19,34.15,247.76,159.75,374.88,211.25,28.27,84.69,168.25
6/21/2019,294.00,221.86,191.14,198.78,136.97,204.26,1121.88,1911.30,153.95,188.57,131.43,57.03,142.09,51.55,133.96,77.69,124.93,57.77,32.45,209.39,111.13,109.44,67.97,195.94,369.21,29.10,47.46,33.25,252.28,161.15,371.84,209.39,28.12,83.82,167.55
6/24/2019,293.64,223.64,192.60,198.58,137.78,203.92,1115.52,1913.90,152.08,188.16,132.41,57.18,143.06,51.92,134.14,76.95,124.91,58.27,32.58,205.50,111.24,108.66,67.41,197.49,371.04,29.26,47.63,33.19,249.64,160.46,373.99,205.50,27.98,83.65,168.10
6/25/2019,290.76,219.76,188.84,195.57,133.43,205.71,1086.35,1878.27,151.15,184.93,132.82,56.08,144.24,51.76,133.81,76.27,123.64,58.00,32.55,204.74,110.72,107.76,66.54,196.06,360.30,28.86,46.85,32.68,247.66,160.08,369.32,204.74,27.76,84.25,165.80
6/26/2019,290.47,219.27,187.66,199.80,133.93,204.55,1079.80,1897.83,150.80,185.79,131.97,56.60,141.85,51.12,132.32,76.60,123.93,56.99,32.53,206.42,110.16,108.48,67.22,197.01,362.20,29.92,48.19,37.04,243.47,156.91,374.94,206.42,27.91,83.38,168.99
6/27/2019,291.50,222.84,189.50,199.74,134.15,206.27,1076.01,1904.28,153.63,186.50,132.90,55.73,140.69,51.08,131.69,75.82,123.11,57.25,32.98,207.02,110.10,108.84,68.15,199.32,370.02,30.74,47.46,38.07,246.34,157.89,364.02,207.02,28.21,83.56,170.90
6/28/2019,293.00,223.46,193.00,197.92,133.96,207.66,1080.91,1893.63,155.50,186.74,132.81,54.73,139.28,50.92,131.13,76.63,124.44,57.13,33.51,207.97,110.49,111.80,70.03,204.60,367.32,30.37,47.87,38.59,244.01,157.55,364.01,207.97,29.00,83.83,169.45
7/1/2019,295.66,227.17,193.00,201.55,135.68,206.30,1097.95,1922.19,156.10,189.26,132.24,54.74,139.36,51.60,131.87,76.56,124.84,56.66,33.43,210.28,110.62,113.68,70.74,206.86,374.60,31.20,48.05,40.11,242.64,158.75,356.46,210.28,29.42,84.55,175.05
7/2/2019,296.43,224.55,195.00,202.73,136.58,209.58,1111.25,1934.31,155.15,190.01,133.26,55.81,140.03,51.98,132.43,75.72,122.93,58.13,33.84,210.14,111.60,113.80,70.44,205.98,375.43,31.24,48.12,39.60,243.97,161.81,354.16,210.14,29.15,85.51,175.45
7/3/2019,298.80,234.90,197.20,204.41,137.46,212.81,1121.58,1939.00,156.26,191.44,134.21,56.48,142.14,52.10,133.99,76.44,123.35,58.13,33.98,212.10,112.32,112.82,70.85,206.04,381.72,31.19,48.52,39.59,245.21,164.83,354.47,212.10,29.05,87.79,174.67
7/5/2019,298.46,233.10,196.40,204.23,137.06,211.24,1131.59,1942.91,156.68,191.05,132.43,56.60,140.57,52.11,133.02,76.13,123.54,58.31,34.30,211.46,111.98,113.49,71.40,207.90,380.55,31.50,48.08,39.42,246.99,163.44,355.86,211.46,29.26,87.79,173.30
7/8/2019,296.82,230.34,195.76,200.02,136.96,212.16,1116.35,1952.32,155.19,189.71,132.61,56.19,140.97,52.00,132.56,76.48,123.60,57.89,34.25,212.91,112.72,112.87,71.13,205.75,376.16,32.04,47.82,40.41,247.84,161.73,351.12,212.91,29.20,87.44,168.45
7/9/2019,297.19,230.06,199.21,201.24,136.46,212.09,1124.83,1988.30,155.40,190.66,132.56,56.34,141.41,51.59,131.74,76.43,123.35,56.41,33.54,212.00,112.88,113.35,71.56,207.77,379.93,33.15,47.75,41.35,246.00,159.73,353.09,212.00,29.35,87.23,168.80
7/10/2019,298.61,238.92,202.73,203.23,137.85,213.00,1140.48,2017.41,155.67,192.56,131.83,57.13,141.21,51.82,134.41,77.51,125.44,57.00,33.76,210.75,112.98,113.02,71.13,205.97,381.00,33.79,48.21,42.90,247.48,160.51,352.30,210.75,29.02,88.38,166.93
7/11/2019,299.31,238.60,201.23,201.75,138.40,212.69,1144.21,2001.07,154.91,192.42,130.07,57.30,140.11,52.04,134.35,77.57,125.43,56.92,33.46,214.04,113.92,114.10,71.61,211.35,379.50,33.06,48.60,43.48,261.16,175.34,359.00,214.04,29.36,89.07,166.55
7/12/2019,300.65,245.08,204.87,203.30,138.90,212.99,1144.90,2011.00,156.11,193.53,130.22,57.95,134.30,52.12,133.28,77.63,125.98,57.19,33.65,218.23,114.60,115.30,71.77,213.94,373.25,33.21,49.92,44.51,265.90,179.21,365.33,218.23,29.45,89.77,169.07
7/15/2019,300.75,253.50,203.91,205.21,138.90,214.21,1150.34,2020.99,155.29,194.15,130.97,58.05,134.71,52.13,134.15,77.08,125.72,57.58,33.71,218.70,114.98,113.90,71.71,211.58,366.60,34.39,50.12,44.40,265.96,177.03,361.61,218.70,29.22,90.16,173.50
7/16/2019,299.78,252.38,203.84,204.50,137.08,213.72,1153.58,2009.90,155.24,193.15,130.58,57.62,132.50,52.14,133.80,75.93,124.76,57.41,33.58,217.26,114.76,115.12,71.32,215.52,365.99,33.85,49.17,43.06,264.66,179.96,362.75,217.26,28.99,90.08,174.19
7/17/2019,297.74,254.86,201.80,203.35,136.27,213.71,1146.35,1992.03,154.13,192.20,131.99,57.21,131.86,52.18,132.78,75.48,124.14,57.22,33.26,215.61,114.60,113.99,70.82,213.30,362.44,33.60,49.39,43.37,266.65,178.48,369.52,215.61,29.19,90.25,174.82
7/18/2019,298.83,253.54,200.78,205.66,136.42,215.91,1146.33,1977.90,154.71,192.42,132.00,57.74,132.07,52.03,132.88,74.84,124.68,57.21,33.09,214.44,114.72,114.67,71.79,214.52,325.21,33.00,49.94,44.67,260.60,176.94,361.11,214.44,29.48,91.50,172.80
7/19/2019,297.17,258.18,198.36,202.59,136.62,213.87,1130.10,1964.52,153.82,191.01,131.69,57.36,130.31,51.39,130.09,74.99,125.04,56.59,32.79,213.04,113.90,113.54,70.92,213.52,315.10,32.51,50.27,45.52,256.65,173.69,377.36,213.04,29.40,90.30,172.99
7/22/2019,297.90,255.68,202.32,207.22,138.43,215.00,1138.07,1985.63,153.68,192.53,131.94,57.73,128.64,51.22,130.28,75.07,125.31,55.50,32.13,211.27,112.82,114.27,71.11,214.00,310.62,32.85,51.35,47.19,255.32,170.61,373.42,211.27,29.57,90.92,174.00
7/23/2019,300.03,260.17,202.36,208.84,139.29,214.31,1146.21,1994.49,154.70,193.79,131.22,57.71,128.84,54.33,130.74,75.37,125.82,55.48,32.09,213.08,112.09,116.36,71.99,219.43,307.30,33.49,51.75,46.95,255.01,172.10,373.07,213.08,30.25,90.11,178.09
7/24/2019,301.44,264.88,204.66,208.67,140.72,212.78,1137.81,2000.81,157.26,195.15,131.79,57.23,129.78,53.78,129.21,75.36,126.54,55.97,33.24,214.71,112.00,116.83,73.01,222.03,317.94,34.11,52.92,47.99,251.13,171.28,361.43,214.71,30.67,90.65,178.67
7/25/2019,300.00,228.82,200.71,207.02,140.19,214.44,1132.12,1973.82,155.36,193.30,131.16,56.62,131.12,53.07,128.99,74.93,125.63,56.36,33.81,215.55,112.22,115.71,71.39,219.98,326.46,33.67,52.16,47.77,248.70,166.55,348.09,215.55,30.34,90.98,177.29
7/26/2019,302.01,228.04,199.75,207.74,141.34,215.58,1250.41,1943.05,157.20,195.29,131.47,56.53,130.73,54.17,131.22,74.81,123.72,57.08,34.15,216.91,113.02,116.22,72.16,222.14,335.78,34.02,51.59,47.49,252.94,167.30,345.00,216.91,30.77,99.11,178.74
7/29/2019,301.46,235.77,195.94,209.68,141.03,214.98,1239.41,1912.45,156.15,194.62,131.51,56.93,133.02,53.99,131.53,75.34,124.23,57.37,34.34,218.04,112.27,115.85,71.76,220.32,332.70,33.48,52.51,46.82,253.82,172.24,340.21,218.04,30.52,98.02,177.02
7/30/2019,300.72,242.26,197.04,208.78,140.35,212.34,1225.14,1898.53,157.84,193.78,131.83,56.47,132.08,53.72,130.48,75.35,124.34,56.63,34.18,217.36,112.06,115.59,71.71,221.40,325.93,33.87,51.70,47.46,254.93,172.25,347.46,217.36,30.89,96.65,174.10
7/31/2019,297.43,241.61,194.23,213.04,136.27,210.72,1216.68,1866.78,156.56,191.10,132.89,55.40,130.22,52.63,127.81,74.36,123.11,55.27,34.05,213.69,110.38,116.00,71.16,220.13,322.99,30.45,50.55,44.89,249.01,169.92,341.18,213.69,30.68,94.69,173.11
8/1/2019,294.84,233.85,192.73,208.43,138.06,211.25,1209.01,1855.32,154.29,190.15,135.26,55.39,130.29,52.03,127.14,72.46,120.74,55.26,34.12,212.83,109.38,112.94,68.35,211.60,319.50,29.86,49.50,43.60,249.25,167.56,334.29,212.83,29.49,95.38,165.65
8/2/2019,292.62,234.34,189.02,204.02,136.90,214.48,1193.99,1823.24,152.58,187.35,136.51,53.25,131.07,52.33,127.92,71.75,120.73,55.59,34.17,212.15,109.40,112.93,67.61,209.37,318.83,29.44,48.68,44.08,250.05,164.58,339.56,212.15,29.38,95.51,161.00
8/5/2019,283.82,228.32,181.73,193.34,132.21,210.45,1152.32,1765.13,148.00,180.73,138.87,51.37,130.16,51.65,124.40,70.28,118.74,55.22,33.49,204.94,105.82,109.57,65.18,201.68,307.63,27.99,46.97,41.94,245.06,159.00,331.06,204.94,28.08,93.70,153.67
8/6/2019,287.80,230.75,184.51,197.00,134.69,214.08,1169.95,1787.83,149.36,183.26,139.98,52.60,130.77,52.27,126.45,70.96,119.38,55.05,33.96,208.80,107.27,110.43,66.25,206.01,310.10,28.86,46.96,42.62,248.28,163.72,332.45,208.80,28.42,95.34,157.43
8/7/2019,287.97,233.42,185.15,199.04,135.28,216.83,1173.99,1793.40,149.32,184.25,140.03,52.34,130.21,53.18,127.78,70.50,119.10,55.09,34.06,207.91,108.20,108.03,65.14,205.74,304.29,29.19,46.73,41.75,246.45,166.48,331.38,207.91,27.89,95.22,159.17
8/8/2019,293.62,238.30,190.16,203.43,138.89,218.01,1204.80,1832.89,152.54,188.26,140.33,53.16,131.68,53.69,129.47,72.38,123.23,55.82,34.54,211.57,108.52,109.86,66.74,207.00,315.90,33.92,47.17,42.63,247.62,166.60,336.35,211.57,28.38,96.27,162.22
8/9/2019,291.62,235.01,187.85,200.99,137.71,221.15,1188.01,1807.58,150.62,186.49,140.05,52.43,132.04,53.42,128.60,70.84,122.42,55.78,34.54,210.02,107.28,109.74,66.05,206.90,308.93,34.19,45.98,41.52,248.63,169.90,337.55,210.02,28.33,96.30,159.12
8/12/2019,288.07,229.01,185.37,200.48,135.79,217.16,1174.71,1784.92,148.67,184.35,142.97,51.54,131.93,53.20,128.35,69.63,121.55,55.69,34.48,207.01,105.22,107.68,64.24,201.52,310.83,32.43,45.60,42.13,243.20,165.61,332.94,207.01,27.64,94.91,159.31
8/13/2019,292.55,235.00,188.45,208.97,138.60,219.73,1197.27,1824.34,150.27,188.39,142.48,52.72,133.42,53.50,129.93,70.49,122.39,56.37,34.86,208.33,107.41,109.34,64.83,204.11,312.28,32.11,46.84,44.17,249.22,169.47,332.86,208.33,27.72,96.63,164.03
8/14/2019,283.90,219.62,179.71,202.75,133.98,216.48,1164.29,1762.96,146.07,182.76,145.69,50.61,130.26,52.99,129.12,67.65,117.74,55.72,34.09,201.59,106.20,104.80,61.41,195.56,299.11,30.24,45.87,42.04,243.20,160.18,320.42,201.59,26.42,94.92,162.06
8/15/2019,284.65,215.64,182.59,201.74,133.68,218.27,1167.26,1776.12,145.49,182.55,147.31,46.25,130.54,53.87,130.72,67.25,116.95,56.30,34.34,201.79,112.69,105.20,61.32,196.18,295.76,29.67,45.70,42.24,244.25,159.70,328.00,201.79,26.25,95.53,166.97
8/16/2019,288.85,219.94,183.70,206.50,136.13,218.47,1177.60,1792.57,148.63,185.48,146.13,46.96,131.36,54.41,131.76,68.30,115.81,56.65,34.97,203.65,112.99,107.72,63.48,199.42,302.80,31.18,46.50,43.55,245.69,161.24,330.45,203.65,27.03,96.52,174.60
8/19/2019,292.33,226.83,186.17,210.35,138.41,218.78,1198.45,1816.12,150.13,188.43,144.04,48.50,132.25,54.69,132.57,69.45,117.31,57.00,35.38,207.95,113.81,108.69,64.31,202.20,309.38,31.48,47.23,45.01,244.71,162.98,333.78,207.95,27.27,96.66,178.28
8/20/2019,290.09,225.86,183.81,210.36,137.26,218.47,1182.69,1801.38,149.15,186.97,145.53,47.93,130.60,53.88,132.06,69.03,116.13,56.27,34.98,217.09,112.05,107.31,63.42,199.98,298.99,30.72,46.60,44.23,240.16,161.15,331.75,217.09,26.72,95.63,177.21
8/21/2019,292.45,220.83,183.55,212.64,138.79,220.71,1191.25,1823.54,150.38,188.63,144.56,48.77,131.53,54.10,132.34,69.72,117.88,56.59,35.16,220.40,112.02,107.61,63.25,200.68,297.81,31.70,47.15,44.17,240.35,162.34,339.99,220.40,26.93,96.32,175.24
8/22/2019,292.36,222.15,182.04,212.46,137.78,219.49,1189.53,1804.66,150.03,188.02,143.60,48.18,131.27,54.49,132.66,69.57,117.73,56.78,35.39,221.02,111.91,108.72,63.91,202.42,296.93,31.90,46.78,44.78,232.94,155.78,354.41,221.02,27.19,96.49,171.91
8/23/2019,284.85,211.40,177.75,202.64,133.39,214.66,1151.29,1749.62,145.43,182.07,145.96,46.61,127.73,53.74,130.27,67.49,115.18,55.92,34.82,217.47,110.83,106.02,61.95,196.20,291.44,29.54,44.96,42.96,230.66,153.30,356.01,217.47,26.47,94.70,164.54
8/26/2019,288.00,215.00,180.36,206.49,135.45,216.91,1168.89,1768.87,147.03,184.82,145.37,47.10,127.80,54.54,133.74,67.85,115.74,56.71,34.93,218.65,111.99,106.87,62.72,199.65,294.98,30.28,45.56,43.43,231.08,152.91,359.04,218.65,26.78,96.50,165.90
8/27/2019,286.87,214.08,181.30,204.16,135.74,216.05,1167.84,1761.83,144.85,184.43,147.61,46.79,129.64,54.72,134.76,67.19,115.83,57.18,34.72,218.21,112.42,105.74,61.66,198.07,291.03,30.20,45.79,42.44,222.93,146.27,354.73,218.21,26.47,96.09,166.20
8/28/2019,288.89,215.59,181.76,205.53,135.56,218.07,1171.02,1764.25,146.54,185.09,147.80,46.87,128.68,55.11,135.19,67.68,116.83,57.95,34.96,221.95,112.72,106.80,62.36,200.42,291.77,30.78,45.79,43.15,227.35,147.45,359.97,221.95,26.85,97.07,167.48
8/29/2019,292.58,221.71,185.57,209.01,138.12,220.54,1192.85,1786.40,149.11,187.92,147.24,47.27,128.24,55.05,136.02,68.43,117.52,57.94,35.15,227.32,114.08,109.22,63.90,203.44,296.78,31.45,46.87,44.67,230.62,152.50,362.74,227.32,27.33,97.70,172.81
8/30/2019,292.45,225.61,185.67,208.74,137.86,217.97,1188.10,1776.29,148.84,187.47,147.28,46.81,128.36,55.04,136.73,68.48,117.72,58.16,35.26,227.91,114.26,109.86,64.35,203.91,293.75,31.45,47.41,45.27,234.00,153.97,364.09,227.91,27.51,96.56,175.03
9/3/2019,290.74,225.01,182.39,205.70,136.04,217.13,1168.39,1789.84,146.66,185.65,147.21,46.50,128.74,55.30,137.46,68.56,116.27,58.04,35.38,224.07,114.64,108.56,63.42,198.97,289.29,30.90,46.98,44.99,230.62,154.99,354.42,224.07,27.05,96.77,172.41
9/4/2019,294.04,220.68,187.14,209.19,137.63,218.50,1181.41,1800.62,147.84,188.33,147.43,47.32,128.86,55.77,139.15,69.29,117.25,58.18,35.72,224.15,115.91,109.87,64.28,201.73,291.52,30.95,48.92,46.81,226.73,152.94,356.53,224.15,27.49,96.11,174.33
9/5/2019,297.82,229.58,190.90,213.28,140.05,219.49,1211.38,1840.72,150.59,191.78,144.76,48.42,128.58,55.12,135.98,70.27,117.64,58.59,35.89,228.15,115.44,112.37,66.34,207.05,293.25,31.50,50.10,49.03,229.59,151.00,360.30,228.15,28.12,95.56,178.94
9/6/2019,298.05,227.45,187.49,213.26,139.10,220.03,1204.93,1833.51,149.90,191.59,145.79,48.84,128.21,55.23,137.37,70.93,118.26,59.06,36.25,231.13,114.73,112.61,65.97,207.21,290.17,30.56,50.92,48.97,229.00,153.80,363.00,231.13,27.73,95.74,176.69
9/9/2019,298.20,231.79,188.76,214.17,137.52,217.26,1204.41,1831.35,151.91,191.19,143.20,48.58,126.95,54.52,136.40,71.49,119.39,58.66,36.79,232.87,116.33,115.40,68.79,211.98,294.34,30.50,51.59,49.13,230.68,162.16,358.78,232.87,28.63,94.16,177.78
9/10/2019,298.13,235.54,186.17,216.70,136.08,209.68,1206.00,1820.55,153.85,190.64,140.69,49.21,129.55,54.40,135.86,72.07,121.85,59.71,37.58,233.00,116.05,116.87,68.98,215.63,287.99,30.23,51.82,49.39,232.46,164.99,369.49,233.00,29.35,90.35,174.99
9/11/2019,300.25,247.10,188.49,223.59,136.12,210.20,1220.17,1822.99,157.00,192.43,140.44,50.03,131.17,54.77,136.36,71.93,121.28,60.13,38.74,232.66,116.02,117.19,68.90,216.80,288.27,29.76,52.79,50.48,234.21,161.89,382.94,232.66,29.46,90.98,176.09
9/12/2019,301.29,245.87,187.47,223.09,137.52,212.15,1234.25,1843.55,157.04,193.23,139.52,49.93,130.43,55.11,137.29,71.98,121.42,60.43,38.38,233.80,116.92,117.91,69.30,218.74,288.86,30.21,53.01,50.44,230.10,158.98,375.63,233.80,29.67,92.06,178.24
9/13/2019,301.09,245.20,187.19,218.75,137.32,209.81,1239.56,1839.34,157.31,192.54,136.54,50.03,130.78,54.26,136.44,72.64,121.50,59.96,37.91,233.98,117.43,120.23,70.39,219.90,294.15,30.69,52.54,50.50,233.61,160.85,379.76,233.98,30.17,90.48,179.17
9/16/2019,300.16,242.81,186.22,219.90,136.33,207.40,1231.30,1807.84,157.90,191.68,138.28,49.96,129.54,53.96,134.88,73.73,124.12,59.50,37.31,230.99,115.57,119.16,69.83,217.22,294.29,30.83,52.20,50.15,234.43,165.50,378.85,230.99,30.13,89.42,177.07
9/17/2019,300.92,244.79,188.08,220.70,137.39,209.85,1229.15,1822.55,157.49,192.60,139.03,49.41,129.67,54.24,135.70,73.17,123.89,59.87,37.16,230.21,116.51,118.57,69.48,215.91,298.60,30.99,51.95,50.84,232.52,161.50,384.20,230.21,29.94,90.75,179.00
